ID,ham_or_spam
1516031218_5480,1.0
1516031221_2330,1.0
1516031868_2999,1.0
1516031871_7350,1.0
1516032135_9468,1.0
1516032511_6054,1.0
1516032786_5645,1.0
1516033146_7854,1.0
1516033148_6309,1.0
1516033152_7273,1.0
1516033421_2051,1.0
1516033423_1818,1.0
1516033426_6439,1.0
1516033428_1403,1.0
1516033431_9229,1.0
1516033789_2163,1.0
1516033792_2945,1.0
1516033795_2956,1.0
1516034063_5284,1.0
1516034065_1428,1.0
1516034068_8717,1.0
1516034071_8815,1.0
1516034073_5412,1.0
1516035063_5429,1.0
1516035066_9311,1.0
1516035068_9838,1.0
1516035071_9413,1.0
1516035073_3816,1.0
1516035076_3007,1.0
1516035337_6003,1.0
1516035339_4024,1.0
1516035342_9532,1.0
1516035344_6094,1.0
1516035346_3539,1.0
1516035349_1512,1.0
1516035986_3799,1.0
1516035989_7568,1.0
1516035991_3867,1.0
1516035994_8242,1.0
1516037258_4749,1.0
1516037260_7916,1.0
1516037626_2600,1.0
1516037629_2729,1.0
1516037631_1585,1.0
1516038279_2654,1.0
1516038926_3455,1.0
1516039568_7781,1.0
1516039780_1102,1.0
1516040198_9780,1.0
1516040410_6634,1.0
1516040846_1562,1.0
1516041496_6968,1.0
1516041677_7963,1.0
1516041679_8138,1.0
1516042151_6567,1.0
1516042937_2511,1.0
1516043447_6914,1.0
1516043567_3049,1.0
1516044204_2968,1.0
1516044207_9225,1.0
1516044735_8851,1.0
1516044738_9368,1.0
1516044740_7320,1.0
1516044743_2664,1.0
1516044745_7777,1.0
1516044748_1712,1.0
1516044750_8732,1.0
1516045401_8198,1.0
1516045403_3545,1.0
1516045406_9782,1.0
1516045408_6365,1.0
1516045411_5441,1.0
1516046062_9813,1.0
1516046065_3437,1.0
1516046068_9101,1.0
1516046070_2770,1.0
1516046073_4592,1.0
1516046721_4550,1.0
1516046721_5634,1.0
1516046724_2485,1.0
1516046724_6719,1.0
1516046726_1272,1.0
1516046726_1981,1.0
1516046729_1943,1.0
1516046729_7082,1.0
1516046731_3938,1.0
1516046731_7083,1.0
1516047389_1822,1.0
1516047390_6046,1.0
1516047392_9607,1.0
1516047392_9751,1.0
1516047394_6810,1.0
1516047395_9824,1.0
1516047397_5979,1.0
1516047397_6245,1.0
1516047399_3201,1.0
1516047399_3999,1.0
1516047402_4046,1.0
1516047402_5560,1.0
1516047404_4209,1.0
1516047404_5947,1.0
1516047406_1381,1.0
1516047406_4133,1.0
1516047409_2859,1.0
1516047409_3650,1.0
1516048064_5938,1.0
1516048065_7919,1.0
1516048710_5707,1.0
1516048711_9737,1.0
1516048713_5097,1.0
1516048713_9603,1.0
1516048715_6576,1.0
1516048715_9310,1.0
1516048718_3208,1.0
1516048718_9450,1.0
1516048720_8226,1.0
1516048720_8847,1.0
1516048722_5892,1.0
1516048723_9894,1.0
1516048725_3557,1.0
1516048725_7502,1.0
1516048727_4972,1.0
1516048727_8995,1.0
1516048730_6622,1.0
1516048730_7341,1.0
1516048732_4492,1.0
1516048732_9518,1.0
1516049391_7141,1.0
1516049392_5027,1.0
1516049393_4323,1.0
1516049394_1970,1.0
1516049396_6310,1.0
1516049396_9203,1.0
1516050047_5399,1.0
1516050047_6661,1.0
1516050716_1842,1.0
1516050716_5329,1.0
1516051377_1268,1.0
1516051377_4466,1.0
1516051379_4351,1.0
1516051379_6340,1.0
1516051382_8095,1.0
1516051382_9573,1.0
1516051384_2288,1.0
1516051384_3326,1.0
1516051387_5197,1.0
1516051387_8839,1.0
1516051389_2004,1.0
1516051389_9706,1.0
1516052045_6516,1.0
1516052045_7919,1.0
1516052047_6650,1.0
1516052047_8622,1.0
1516052703_9195,1.0
1516052703_9733,1.0
1516052705_1915,1.0
1516052705_2450,1.0
1516053386_3120,1.0
1516053386_9580,1.0
1516054088_6649,1.0
1516054088_6745,1.0
1516054091_3404,1.0
1516054091_7897,1.0
1516054093_5276,1.0
1516054093_9490,1.0
1516054740_5859,1.0
1516055451_3886,1.0
1516055453_8157,1.0
1516056801_8518,1.0
1516056803_1768,1.0
1516056805_3677,1.0
1516056807_1336,1.0
1516056809_4035,1.0
1516056811_4563,1.0
1516056813_1915,1.0
1516056815_5389,1.0
1516056817_8818,1.0
1516056819_9494,1.0
1516056821_7713,1.0
1516056823_6754,1.0
1516056825_3436,1.0
1516056827_7389,1.0
1516058780_5217,1.0
1516059500_6386,1.0
1516059502_2886,1.0
1516066935_7918,1.0
1516066938_6705,1.0
1516067572_6100,1.0
1516067574_3734,1.0
1516068836_4862,1.0
1516070104_7879,1.0
1516070745_1836,1.0
1516070747_8740,1.0
1516070749_5119,1.0
1516070751_7993,1.0
1516071405_5135,1.0
1516071406_4176,1.0
1516071407_2488,1.0
1516071408_1188,1.0
1516071409_7508,1.0
1516071410_9308,1.0
1516072059_1794,1.0
1516072061_5846,1.0
1516072063_2492,1.0
1516072065_7628,1.0
1516072068_2411,1.0
1516072724_3050,1.0
1516072724_4758,1.0
1516072725_4785,1.0
1516072726_8383,1.0
1516072727_3915,1.0
1516072728_6916,1.0
1516073385_2496,1.0
1516073386_8822,1.0
1516073387_8942,1.0
1516073388_3730,1.0
1516073389_2340,1.0
1516073390_4007,1.0
1516073392_4188,1.0
1516073392_7531,1.0
1516074056_5023,1.0
1516074057_8835,1.0
1516074739_1610,1.0
1516074739_1961,1.0
1516074741_1757,1.0
1516074741_8879,1.0
1516074743_7233,1.0
1516074743_9674,1.0
1516074745_8998,1.0
1516074745_9307,1.0
1516074747_2355,1.0
1516074747_4463,1.0
1516074749_3963,1.0
1516074749_9697,1.0
1516074751_1232,1.0
1516074752_3935,1.0
1516074753_2182,1.0
1516074753_3581,1.0
1516075423_2490,1.0
1516075423_9868,1.0
1516075425_3203,1.0
1516075425_9948,1.0
1516075427_8089,1.0
1516075427_9446,1.0
1516075429_2438,1.0
1516075429_9338,1.0
1516075431_1394,1.0
1516075433_4703,1.0
1516075435_1141,1.0
1516075437_2830,1.0
1516075439_5351,1.0
1516076071_8699,1.0
1516076073_8627,1.0
1516076075_2747,1.0
1516076077_4516,1.0
1516076079_4989,1.0
1516076081_2272,1.0
1516076083_8943,1.0
1516076085_9903,1.0
1516076087_5847,1.0
1516076089_6217,1.0
1516076091_2039,1.0
1516076723_6880,1.0
1516076725_4125,1.0
1516076727_6753,1.0
1516076729_1930,1.0
1516076731_4025,1.0
1516076733_3332,1.0
1516076735_8421,1.0
1516076737_3019,1.0
1516077380_5079,1.0
1516077382_7177,1.0
1516077384_3353,1.0
1516077386_3565,1.0
1516077389_8208,1.0
1516077391_9471,1.0
1516077393_5816,1.0
1516077395_8840,1.0
1516078033_7499,1.0
1516078037_9964,1.0
1516078039_7290,1.0
1516078041_5812,1.0
1516078043_3617,1.0
1516078045_5496,1.0
1516078047_1783,1.0
1516078049_5765,1.0
1516078051_4389,1.0
1516078053_5261,1.0
1516078055_2587,1.0
1516078057_2405,1.0
1516078060_8580,1.0
1516078708_5511,1.0
1516078710_1450,1.0
1516078712_5530,1.0
1516078714_1446,1.0
1516078716_7466,1.0
1516078718_9558,1.0
1516078720_5275,1.0
1516078722_3324,1.0
1516078724_8582,1.0
1516078764_7651,1.0
1516079404_8676,1.0
1516079406_7647,1.0
1516080040_8676,1.0
1516080042_2620,1.0
1516080044_9637,1.0
1516080046_4413,1.0
1516080718_4968,1.0
1516080720_5280,1.0
1516080723_4547,1.0
1516080725_2848,1.0
1516080727_4279,1.0
1516080728_9107,1.0
1516080730_7497,1.0
1516080732_2333,1.0
1516080734_5934,1.0
1516081417_4928,1.0
1516081417_9068,1.0
1516081419_3917,1.0
1516081419_8264,1.0
1516081421_2014,1.0
1516081421_5465,1.0
1516081423_4290,1.0
1516081423_5810,1.0
1516081425_2325,1.0
1516081425_3392,1.0
1516082093_5428,1.0
1516082094_6745,1.0
1516082095_1068,1.0
1516082095_1914,1.0
1516082098_5069,1.0
1516082098_7455,1.0
1516082768_5790,1.0
1516082769_9271,1.0
1516082770_2878,1.0
1516082770_9696,1.0
1516082772_4329,1.0
1516082772_5250,1.0
1516082775_7556,1.0
1516082775_9099,1.0
1516083462_8490,1.0
1516083462_9157,1.0
1516083464_8079,1.0
1516083464_8564,1.0
1516083466_2568,1.0
1516083466_9677,1.0
1516083468_1732,1.0
1516083468_7512,1.0
1516083470_1153,1.0
1516083470_3639,1.0
1516083472_6728,1.0
1516083472_8045,1.0
1516083474_3767,1.0
1516083474_4716,1.0
1516083476_6212,1.0
1516083476_7552,1.0
1516083478_8212,1.0
1516083478_8919,1.0
1516083480_4899,1.0
1516083480_7650,1.0
1516083482_2803,1.0
1516083482_7880,1.0
1516084158_1384,1.0
1516084158_1817,1.0
1516084160_2256,1.0
1516084160_3551,1.0
1516084162_2229,1.0
1516084162_2945,1.0
1516084164_4935,1.0
1516084164_7018,1.0
1516084166_2649,1.0
1516084166_3629,1.0
1516084168_4200,1.0
1516084168_8373,1.0
1516084170_3069,1.0
1516084170_8785,1.0
1516084173_4523,1.0
1516084173_7375,1.0
1516084175_1166,1.0
1516084175_8004,1.0
1516084177_4166,1.0
1516084177_8849,1.0
1516084841_9586,1.0
1516084843_2244,1.0
1516084845_4896,1.0
1516084847_5896,1.0
1516084849_6378,1.0
1516084851_7082,1.0
1516084853_5718,1.0
1516084855_2472,1.0
1516085513_4179,1.0
1516085514_6118,1.0
1516085515_9955,1.0
1516085516_9658,1.0
1516085517_2340,1.0
1516085518_2208,1.0
1516085519_4643,1.0
1516085520_4986,1.0
1516085521_1201,1.0
1516085522_4159,1.0
1516085523_9465,1.0
1516085524_6474,1.0
1516085525_8140,1.0
1516085526_3189,1.0
1516085527_3069,1.0
1516085528_1699,1.0
1516085530_2218,1.0
1516085530_6567,1.0
1516085532_6188,1.0
1516085532_7104,1.0
1516085534_3626,1.0
1516085534_8028,1.0
1516086185_6475,1.0
1516086185_8643,1.0
1516086187_1759,1.0
1516086187_8019,1.0
1516086189_1387,1.0
1516086189_2155,1.0
1516086191_1075,1.0
1516086191_9032,1.0
1516086193_3315,1.0
1516086193_4776,1.0
1516086195_2735,1.0
1516086195_7849,1.0
1516086197_8251,1.0
1516086197_9901,1.0
1516086198_1827,1.0
1516086199_1691,1.0
1516086200_2877,1.0
1516086200_5973,1.0
1516086202_4289,1.0
1516086202_6219,1.0
1516086204_1771,1.0
1516086204_3165,1.0
1516086206_6708,1.0
1516086206_7587,1.0
1516086208_1039,1.0
1516086208_6408,1.0
1516086210_1839,1.0
1516086210_1886,1.0
1516086212_3948,1.0
1516086212_7322,1.0
1516086888_6149,1.0
1516086888_9291,1.0
1516086890_3726,1.0
1516086890_8131,1.0
1516086892_2475,1.0
1516086892_8475,1.0
1516086894_1374,1.0
1516086894_2691,1.0
1516086896_1173,1.0
1516086896_8968,1.0
1516086898_2097,1.0
1516086898_7000,1.0
1516086900_1973,1.0
1516086900_6758,1.0
1516086901_4005,1.0
1516086901_7342,1.0
1516086903_5111,1.0
1516086903_5228,1.0
1516086905_2914,1.0
1516086905_6322,1.0
1516086907_1886,1.0
1516086907_6812,1.0
1516086909_5053,1.0
1516086909_7616,1.0
1516086911_4478,1.0
1516086911_6600,1.0
1516086913_1682,1.0
1516086913_1857,1.0
1516086916_7084,1.0
1516086916_7427,1.0
1516086919_4235,1.0
1516086919_5109,1.0
1516086921_2758,1.0
1516086921_8774,1.0
1516087589_5046,1.0
1516087589_5077,1.0
1516087591_3331,1.0
1516087591_6152,1.0
1516087592_5743,1.0
1516087592_7860,1.0
1516087594_4169,1.0
1516087595_4791,1.0
1516087597_2990,1.0
1516087597_9369,1.0
1516087598_5281,1.0
1516087598_8693,1.0
1516087600_6405,1.0
1516087600_8887,1.0
1516087602_3135,1.0
1516087602_5420,1.0
1516087604_2840,1.0
1516087604_8508,1.0
1516087606_5521,1.0
1516087606_6799,1.0
1516087608_1411,1.0
1516087608_3862,1.0
1516087610_2821,1.0
1516087610_8057,1.0
1516087612_7809,1.0
1516087612_9844,1.0
1516087614_4027,1.0
1516087614_6744,1.0
1516087616_1326,1.0
1516087616_2238,1.0
1516087618_1973,1.0
1516087618_9016,1.0
1516087620_2797,1.0
1516087620_5524,1.0
1516087622_5671,1.0
1516087622_8994,1.0
1516087624_1251,1.0
1516087624_3981,1.0
1516087626_2944,1.0
1516087626_5698,1.0
1516087628_3598,1.0
1516087628_9605,1.0
1516087630_3199,1.0
1516087630_3445,1.0
1516087632_6498,1.0
1516087632_6866,1.0
1516087634_2882,1.0
1516087634_4494,1.0
1516088277_3015,1.0
1516088279_8195,1.0
1516088281_5554,1.0
1516088283_3032,1.0
1516088285_8207,1.0
1516088288_1785,1.0
1516088290_5924,1.0
1516088292_2583,1.0
1516088294_9549,1.0
1516088296_8432,1.0
1516088298_4805,1.0
1516088300_3390,1.0
1516088302_4792,1.0
1516088304_2406,1.0
1516088307_8434,1.0
1516088309_2780,1.0
1516088311_6504,1.0
1516088313_5520,1.0
1516088315_2907,1.0
1516088318_2404,1.0
1516088320_5118,1.0
1516088322_8215,1.0
1516088324_2698,1.0
1516088324_7485,1.0
1516088326_9105,1.0
1516088328_7450,1.0
1516088330_4973,1.0
1516088332_3996,1.0
1516088334_8720,1.0
1516088336_2977,1.0
1516088339_5045,1.0
1516088341_1214,1.0
1516088343_3414,1.0
1516088345_5486,1.0
1516088347_5709,1.0
1516088350_7762,1.0
1516088352_9931,1.0
1516088354_1860,1.0
1516088356_8822,1.0
1516088359_7638,1.0
1516088991_1067,1.0
1516088993_9745,1.0
1516088995_2030,1.0
1516088997_4749,1.0
1516088999_3214,1.0
1516089001_7729,1.0
1516089003_1392,1.0
1516089005_1851,1.0
1516089007_4439,1.0
1516089009_3615,1.0
1516089011_1026,1.0
1516089013_7308,1.0
1516089015_9244,1.0
1516089017_6817,1.0
1516089019_4931,1.0
1516089022_9180,1.0
1516089024_6298,1.0
1516089026_6720,1.0
1516089028_7788,1.0
1516089030_4790,1.0
1516089032_1903,1.0
1516089035_2370,1.0
1516089673_8838,1.0
1516089675_6920,1.0
1516089677_4763,1.0
1516089680_4022,1.0
1516089682_9384,1.0
1516089684_2549,1.0
1516089686_4965,1.0
1516089688_2033,1.0
1516089690_6675,1.0
1516089692_9466,1.0
1516089694_3681,1.0
1516089696_2721,1.0
1516089698_7766,1.0
1516089700_1188,1.0
1516089704_7866,1.0
1516089718_2328,1.0
1516089720_6795,1.0
1516089724_6716,1.0
1516090359_2746,1.0
1516090362_3692,1.0
1516090364_2059,1.0
1516090367_2293,1.0
1516090369_8989,1.0
1516090372_3037,1.0
1516090374_3534,1.0
1516090377_2132,1.0
1516090380_9110,1.0
1516090382_5141,1.0
1516090385_1103,1.0
1516090387_7839,1.0
1516090390_6914,1.0
1516090392_7902,1.0
1516090395_3962,1.0
1516090397_2302,1.0
1516090400_6167,1.0
1516090402_8850,1.0
1516090405_4763,1.0
1516090470_8852,1.0
1516090473_4097,1.0
1516090475_9741,1.0
1516090477_1268,1.0
1516090481_7146,1.0
1516091116_4261,1.0
1516091119_8693,1.0
1516091121_2182,1.0
1516091124_6001,1.0
1516091126_6122,1.0
1516091129_7030,1.0
1516091131_1515,1.0
1516091134_6084,1.0
1516091136_5032,1.0
1516091139_3925,1.0
1516091141_5730,1.0
1516091143_8344,1.0
1516091146_8691,1.0
1516091148_1330,1.0
1516091151_9782,1.0
1516091153_2686,1.0
1516091156_3113,1.0
1516091160_6953,1.0
1516091162_9214,1.0
1516091199_3746,1.0
1516091201_9439,1.0
1516091836_9899,1.0
1516091838_4324,1.0
1516091841_8900,1.0
1516091843_1292,1.0
1516091846_9509,1.0
1516091849_2189,1.0
1516091851_8698,1.0
1516091854_5915,1.0
1516091856_6255,1.0
1516091859_8802,1.0
1516091861_5002,1.0
1516091863_8288,1.0
1516091864_4387,1.0
1516092539_5259,1.0
1516092539_8105,1.0
1516092542_2319,1.0
1516092542_3490,1.0
1516092544_4265,1.0
1516092544_8673,1.0
1516092546_9421,1.0
1516092547_8106,1.0
1516092549_2284,1.0
1516092549_7304,1.0
1516092551_5360,1.0
1516092551_7661,1.0
1516092554_6223,1.0
1516092554_6725,1.0
1516092556_1980,1.0
1516092556_3273,1.0
1516092559_3888,1.0
1516092559_8546,1.0
1516092561_5289,1.0
1516092561_9180,1.0
1516092564_5016,1.0
1516092564_7356,1.0
1516092566_2732,1.0
1516092566_9993,1.0
1516092568_4008,1.0
1516092569_9910,1.0
1516092571_7673,1.0
1516092571_8692,1.0
1516092573_3493,1.0
1516092573_9266,1.0
1516092576_3338,1.0
1516092576_6400,1.0
1516093253_7269,1.0
1516093254_3151,1.0
1516093256_8191,1.0
1516093256_8982,1.0
1516093258_5918,1.0
1516093259_4564,1.0
1516093261_7890,1.0
1516093261_9608,1.0
1516093263_2301,1.0
1516093264_8103,1.0
1516093266_8893,1.0
1516093266_9681,1.0
1516093269_6852,1.0
1516093269_9150,1.0
1516093271_2325,1.0
1516093271_6535,1.0
1516093273_9138,1.0
1516093273_9552,1.0
1516093276_4337,1.0
1516093284_9423,1.0
1516093919_3548,1.0
1516093922_7351,1.0
1516093924_6971,1.0
1516093927_4096,1.0
1516093929_1648,1.0
1516093932_4583,1.0
1516093935_3947,1.0
1516094588_4046,1.0
1516094591_9330,1.0
1516094593_1586,1.0
1516094596_6818,1.0
1516094599_4507,1.0
1516094601_5664,1.0
1516094604_6082,1.0
1516094607_1694,1.0
1516094609_3615,1.0
1516094612_1038,1.0
1516094615_3836,1.0
1516094617_3110,1.0
1516094619_5086,1.0
1516095318_6101,1.0
1516095319_7533,1.0
1516095321_1065,1.0
1516095321_8438,1.0
1516095323_5996,1.0
1516095324_1075,1.0
1516095326_2128,1.0
1516095326_3040,1.0
1516095328_2310,1.0
1516095328_5963,1.0
1516095330_2263,1.0
1516095333_5613,1.0
1516095335_9523,1.0
1516095338_3844,1.0
1516095973_2283,1.0
1516095976_2720,1.0
1516095979_6707,1.0
1516095982_3818,1.0
1516095984_3956,1.0
1516095987_8221,1.0
1516095989_2117,1.0
1516095992_7362,1.0
1516095994_2867,1.0
1516095997_9264,1.0
1516095999_1031,1.0
1516096001_4744,1.0
1516096034_5031,1.0
1516096705_3008,1.0
1516096705_9334,1.0
1516096707_1967,1.0
1516096707_3558,1.0
1516096709_2149,1.0
1516096710_4216,1.0
1516096712_2785,1.0
1516096712_5272,1.0
1516096714_8687,1.0
1516096714_9464,1.0
1516096717_5711,1.0
1516096717_7888,1.0
1516096719_2935,1.0
1516096719_5954,1.0
1516096722_7300,1.0
1516096722_7486,1.0
1516096724_4810,1.0
1516096724_7134,1.0
1516096726_3943,1.0
1516096726_4732,1.0
1516096729_8225,1.0
1516096729_8671,1.0
1516096731_6399,1.0
1516096731_6512,1.0
1516096734_4696,1.0
1516096734_9716,1.0
1516096736_2751,1.0
1516096736_3909,1.0
1516096739_4130,1.0
1516096739_7380,1.0
1516096741_2380,1.0
1516096741_8926,1.0
1516096743_3030,1.0
1516096744_9159,1.0
1516096746_3044,1.0
1516096746_9702,1.0
1516096748_3366,1.0
1516096748_5638,1.0
1516097482_5172,1.0
1516097484_2914,1.0
1516097484_3516,1.0
1516097487_4242,1.0
1516097489_7783,1.0
1516097492_3808,1.0
1516097494_9914,1.0
1516097496_8671,1.0
1516097499_2585,1.0
1516097501_3331,1.0
1516097504_9372,1.0
1516097506_3493,1.0
1516097509_1239,1.0
1516097511_9005,1.0
1516097514_4875,1.0
1516097516_3796,1.0
1516097519_7802,1.0
1516097521_7274,1.0
1516097524_9895,1.0
1516097527_6908,1.0
1516097530_1347,1.0
1516097532_8790,1.0
1516098205_1312,1.0
1516098208_6964,1.0
1516098210_4048,1.0
1516098213_8803,1.0
1516098215_2927,1.0
1516098218_1498,1.0
1516098221_2109,1.0
1516098223_5452,1.0
1516098226_7373,1.0
1516098228_9137,1.0
1516098233_4372,1.0
1516098235_1644,1.0
1516098238_1546,1.0
1516098240_5948,1.0
1516098242_8205,1.0
1516098245_6997,1.0
1516098248_2115,1.0
1516098250_7601,1.0
1516098253_6230,1.0
1516098256_3802,1.0
1516098259_9841,1.0
1516098262_4193,1.0
1516098264_9214,1.0
1516098267_2531,1.0
1516098269_8462,1.0
1516098272_8523,1.0
1516098274_7131,1.0
1516098278_8949,1.0
1516098281_6102,1.0
1516098284_7190,1.0
1516098919_9167,1.0
1516098922_5755,1.0
1516098924_3856,1.0
1516098927_8433,1.0
1516098929_9086,1.0
1516098932_8933,1.0
1516098934_9019,1.0
1516098938_4852,1.0
1516098940_6028,1.0
1516098943_1024,1.0
1516098945_3515,1.0
1516098947_2438,1.0
1516098947_7201,1.0
1516098950_3509,1.0
1516098952_5398,1.0
1516098955_1974,1.0
1516098957_4196,1.0
1516098960_1426,1.0
1516098963_7045,1.0
1516098965_1342,1.0
1516098967_7184,1.0
1516098970_4218,1.0
1516098972_1805,1.0
1516098975_4984,1.0
1516098977_3548,1.0
1516098980_9512,1.0
1516098982_5956,1.0
1516098984_9584,1.0
1516098987_4659,1.0
1516098989_7170,1.0
1516098992_2303,1.0
1516098994_5459,1.0
1516098997_2349,1.0
1516098999_5682,1.0
1516099002_8134,1.0
1516099004_7303,1.0
1516099007_2225,1.0
1516099009_7029,1.0
1516099011_8054,1.0
1516099014_6361,1.0
1516099016_6116,1.0
1516099019_5652,1.0
1516099021_8710,1.0
1516099023_7124,1.0
1516099026_9569,1.0
1516099030_4351,1.0
1516099032_5802,1.0
1516099035_3896,1.0
1516099037_9268,1.0
1516099039_1046,1.0
1516099042_2645,1.0
1516099044_8748,1.0
1516099047_6381,1.0
1516099049_3981,1.0
1516099052_4404,1.0
1516099672_6153,1.0
1516099674_8077,1.0
1516099677_6824,1.0
1516099679_4052,1.0
1516099687_1792,1.0
1516099690_4833,1.0
1516099690_5046,1.0
1516099692_1530,1.0
1516099695_7637,1.0
1516099697_3070,1.0
1516099699_6707,1.0
1516099702_3179,1.0
1516099704_7188,1.0
1516099707_5322,1.0
1516099710_3330,1.0
1516099712_8186,1.0
1516099715_2872,1.0
1516099717_5773,1.0
1516099720_6274,1.0
1516099722_7739,1.0
1516099725_7817,1.0
1516099727_2507,1.0
1516099730_6596,1.0
1516099732_3365,1.0
1516099735_2156,1.0
1516099737_2506,1.0
1516099740_5127,1.0
1516099742_9097,1.0
1516099745_7728,1.0
1516099747_9336,1.0
1516099750_8933,1.0
1516099752_7014,1.0
1516099755_4014,1.0
1516099757_1859,1.0
1516099759_6796,1.0
1516099762_4963,1.0
1516099765_1201,1.0
1516099767_6498,1.0
1516099770_3219,1.0
1516099772_9386,1.0
1516099775_8672,1.0
1516099777_8822,1.0
1516099781_5895,1.0
1516099783_8429,1.0
1516099786_1266,1.0
1516099788_9687,1.0
1516099792_7557,1.0
1516100426_7251,1.0
1516100429_3206,1.0
1516100432_1423,1.0
1516100434_5863,1.0
1516100437_1811,1.0
1516100440_4765,1.0
1516100442_6913,1.0
1516100445_6018,1.0
1516100447_2334,1.0
1516100450_4237,1.0
1516100451_6980,1.0
1516100453_8504,1.0
1516100454_5003,1.0
1516100455_9453,1.0
1516100456_6327,1.0
1516100458_7620,1.0
1516100458_8552,1.0
1516100460_3800,1.0
1516100461_6056,1.0
1516100463_4237,1.0
1516100463_5408,1.0
1516100465_6345,1.0
1516100465_6778,1.0
1516100468_5871,1.0
1516100468_8565,1.0
1516100470_8058,1.0
1516100470_8315,1.0
1516100473_5716,1.0
1516100473_5770,1.0
1516100475_1893,1.0
1516100475_9800,1.0
1516100478_4451,1.0
1516100478_6565,1.0
1516100480_4372,1.0
1516100480_5529,1.0
1516100482_2555,1.0
1516100482_3748,1.0
1516100485_2503,1.0
1516100485_3883,1.0
1516100488_1662,1.0
1516100488_8156,1.0
1516100490_6152,1.0
1516100490_9471,1.0
1516100493_2452,1.0
1516100493_2958,1.0
1516100495_4167,1.0
1516100495_8502,1.0
1516100498_7682,1.0
1516100498_9224,1.0
1516100500_4615,1.0
1516100500_7114,1.0
1516100503_7599,1.0
1516100503_8148,1.0
1516100505_1838,1.0
1516100505_2001,1.0
1516100508_1177,1.0
1516100508_5960,1.0
1516100510_2553,1.0
1516100510_7863,1.0
1516100513_7089,1.0
1516100513_7142,1.0
1516100515_3479,1.0
1516100515_5528,1.0
1516100517_7922,1.0
1516100518_2270,1.0
1516100520_1691,1.0
1516100520_7402,1.0
1516100522_1921,1.0
1516100522_5759,1.0
1516100525_3583,1.0
1516100525_5043,1.0
1516100527_2052,1.0
1516100527_8994,1.0
1516100530_2574,1.0
1516100530_7694,1.0
1516100532_6252,1.0
1516100532_9254,1.0
1516100535_6497,1.0
1516100535_9526,1.0
1516100537_7160,1.0
1516100537_9582,1.0
1516100539_1319,1.0
1516100540_3226,1.0
1516100542_3490,1.0
1516100542_6356,1.0
1516100545_3683,1.0
1516100545_9582,1.0
1516100547_9241,1.0
1516100547_9610,1.0
1516100549_7384,1.0
1516100550_3546,1.0
1516100552_2746,1.0
1516100552_4997,1.0
1516100555_5394,1.0
1516100555_9505,1.0
1516100557_2515,1.0
1516100557_9476,1.0
1516100560_1530,1.0
1516100560_5609,1.0
1516100562_1086,1.0
1516100562_6851,1.0
1516100565_6913,1.0
1516100567_3667,1.0
1516100567_4110,1.0
1516100570_4560,1.0
1516100572_3326,1.0
1516100576_4118,1.0
1516100579_4729,1.0
1516100581_8570,1.0
1516100583_7523,1.0
1516100586_8179,1.0
1516100589_3718,1.0
1516100592_9132,1.0
1516100595_6749,1.0
1516100599_5075,1.0
1516100602_2163,1.0
1516100605_5374,1.0
1516100608_1319,1.0
1516100610_6368,1.0
1516100613_7046,1.0
1516100616_5250,1.0
1516100620_4594,1.0
1516100622_8613,1.0
1516100625_4131,1.0
1516100627_1113,1.0
1516100631_5574,1.0
1516101328_8864,1.0
1516101331_8475,1.0
1516101333_4034,1.0
1516101336_1077,1.0
1516101338_5041,1.0
1516101339_1104,1.0
1516101341_5011,1.0
1516101343_9073,1.0
1516101345_1209,1.0
1516101348_9301,1.0
1516101351_3970,1.0
1516101353_6719,1.0
1516101355_1063,1.0
1516101358_6125,1.0
1516101360_3149,1.0
1516101363_8241,1.0
1516101365_1380,1.0
1516101368_4101,1.0
1516101370_2235,1.0
1516101373_5469,1.0
1516101375_8826,1.0
1516101378_9256,1.0
1516101380_4676,1.0
1516101383_5384,1.0
1516101385_9715,1.0
1516101388_4617,1.0
1516101391_3197,1.0
1516101394_9602,1.0
1516101396_1271,1.0
1516101399_8960,1.0
1516101401_3183,1.0
1516101403_1671,1.0
1516101406_2536,1.0
1516101408_2251,1.0
1516101411_4106,1.0
1516101414_1623,1.0
1516101416_9262,1.0
1516101419_5858,1.0
1516101421_5736,1.0
1516101424_7493,1.0
1516101426_8814,1.0
1516101429_4532,1.0
1516101431_3888,1.0
1516101434_6449,1.0
1516101436_8361,1.0
1516101439_7489,1.0
1516101441_4693,1.0
1516101443_6619,1.0
1516101446_3563,1.0
1516101448_7919,1.0
1516101451_8996,1.0
1516101453_1376,1.0
1516101456_9915,1.0
1516101458_4327,1.0
1516101461_8218,1.0
1516101463_2998,1.0
1516101466_5009,1.0
1516101469_7610,1.0
1516101471_2882,1.0
1516101474_3563,1.0
1516101476_4784,1.0
1516101479_2958,1.0
1516101482_4016,1.0
1516101484_7549,1.0
1516101487_5066,1.0
1516101489_9301,1.0
1516101492_8326,1.0
1516101494_5220,1.0
1516101497_4515,1.0
1516101501_9366,1.0
1516101503_8622,1.0
1516102138_3563,1.0
1516102141_6858,1.0
1516102141_6964,1.0
1516102143_7054,1.0
1516102146_6801,1.0
1516102149_8194,1.0
1516102151_7044,1.0
1516102154_9255,1.0
1516102156_3608,1.0
1516102159_9722,1.0
1516102161_1416,1.0
1516102164_6855,1.0
1516102166_9088,1.0
1516102169_7348,1.0
1516102172_7482,1.0
